,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
28755,28755,27.0,4.9,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,15,20002.509286750603
28756,28756,29.0,4.8,Windy,Medium,1,Buffet,scooter,0.0,No,Metropolitian,26,20002.509286750603
28757,28757,37.0,4.6,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,33,20002.509286750603
28758,28758,30.0,4.6,Fog,Low,2,Buffet,scooter,1.0,No,Urban,16,20002.509286750603
28759,28759,24.0,4.7,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,,15,20002.509286750603
28760,28760,39.0,4.0,Sandstorms,High,0,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.509286750603
28761,28761,20.0,4.9,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Urban,19,20002.509286750603
28762,28762,26.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.509286750603
28763,28763,30.0,4.8,Sunny,High,2,Snack,scooter,1.0,No,Metropolitian,23,20002.509285776185
28764,28764,32.0,4.6,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,27,20002.509285776185
28765,28765,32.0,4.4,Sandstorms,Jam,1,Drinks,motorcycle,1.0,No,Urban,34,20002.509285776185
28766,28766,28.0,4.7,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,23,20002.509285776185
28767,28767,25.0,4.7,Sandstorms,Low,1,Snack,motorcycle,,,Urban,10,20002.509285776185
28768,28768,32.0,4.8,Cloudy,High,2,Buffet,scooter,1.0,No,Urban,28,20002.509285776185
28769,28769,21.0,5.0,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,24,20002.509285776185
28770,28770,31.0,4.7,Cloudy,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,30,20002.509285776185
28771,28771,38.0,4.4,Sandstorms,High,2,Meal,scooter,2.0,No,Metropolitian,33,20002.509285776185
28772,28772,21.0,4.7,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,25,20002.509285776185
28773,28773,36.0,4.0,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.509285776185
28774,28774,24.0,5.0,Windy,High,1,Drinks,motorcycle,,No,Metropolitian,26,20002.509285776185
28775,28775,32.0,4.6,Cloudy,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,26,20002.509285719134
28776,28776,25.0,4.7,Stormy,Jam,1,Buffet,motorcycle,0.0,No,Urban,25,20002.509285719134
28777,28777,39.0,5.0,Sandstorms,Jam,1,Meal,scooter,0.0,No,Urban,25,20002.509285719134
28778,28778,24.0,4.7,Windy,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,29,20002.509285719134
28779,28779,28.0,4.8,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.509285719134
28780,28780,36.0,4.8,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,15,20002.509285719134
28781,28781,21.0,5.0,Sunny,Jam,2,Meal,motorcycle,0.0,No,Urban,13,20002.509285719134
28782,28782,30.0,4.9,Stormy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.509285719134
28783,28783,24.0,4.6,Fog,Medium,1,Buffet,scooter,1.0,No,Metropolitian,25,20002.509285719134
28784,28784,33.0,4.8,Fog,Low,1,Buffet,motorcycle,1.0,No,Urban,19,20002.509285719134
28785,28785,32.0,4.8,Windy,Low,2,Meal,motorcycle,0.0,No,Metropolitian,27,20002.509285719134
28786,28786,20.0,4.7,Windy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,20,20002.509285719134
28787,28787,34.0,5.0,Fog,Jam,0,Meal,motorcycle,0.0,No,Urban,26,20002.509285719134
28788,28788,26.0,4.8,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.509285719134
28789,28789,26.0,4.5,Sunny,Jam,2,Drinks,scooter,0.0,No,Metropolitian,21,20002.509285719134
28790,28790,25.0,4.8,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,32,20002.509285533783
28791,28791,20.0,4.7,Sunny,Jam,1,Meal,scooter,,No,Urban,10,20002.509285533783
28792,28792,36.0,4.7,Stormy,Jam,2,Meal,scooter,0.0,No,Metropolitian,25,20002.509285533783
28793,28793,24.0,4.8,Sandstorms,Jam,1,Buffet,scooter,0.0,No,,10,20002.509285533783
28794,28794,35.0,4.7,Sunny,Medium,2,Meal,scooter,0.0,No,Urban,18,20002.509285533783
28795,28795,30.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,21,20002.509285533783
28796,28796,33.0,4.6,Cloudy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,15,20002.509285533783
28797,28797,35.0,,Windy,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,20002.509285533783
28798,28798,28.0,4.9,Cloudy,Low,2,Drinks,motorcycle,1.0,No,Urban,19,20002.509285533783
28799,28799,35.0,4.7,Sandstorms,Medium,2,Buffet,scooter,1.0,No,Metropolitian,26,20002.509285533783
28800,28800,31.0,4.7,Fog,Medium,2,Meal,electric_scooter,2.0,No,Metropolitian,37,20002.509285533783
28801,28801,20.0,5.0,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,20002.509285533783
28802,28802,27.0,4.9,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.509285533783
28803,28803,26.0,4.6,Sunny,Medium,0,Meal,motorcycle,1.0,No,Urban,19,20002.509285533783
28804,28804,26.0,4.7,Cloudy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,23,20002.509282139337
28805,28805,28.0,5.0,Stormy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.509282139337
28806,28806,39.0,4.8,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.509282139337
28807,28807,20.0,4.6,Fog,Medium,0,Meal,motorcycle,1.0,No,Urban,28,20002.509282139337
28808,28808,23.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,22,20002.509282139337
28809,28809,34.0,4.6,Sandstorms,Low,1,Buffet,motorcycle,0.0,No,Urban,15,20002.509282139337
28810,28810,38.0,4.4,Cloudy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,39,20002.509282139337
28811,28811,32.0,4.2,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.509282139337
28812,28812,39.0,5.0,Sandstorms,Low,1,Snack,scooter,0.0,No,Metropolitian,25,20002.509282139337
28813,28813,39.0,4.7,Sunny,Jam,2,Snack,scooter,1.0,No,Urban,21,20002.509282139337
28814,28814,20.0,4.8,Sunny,Low,1,Snack,scooter,0.0,No,Metropolitian,22,20002.509282139337
28815,28815,34.0,4.6,Cloudy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,16,20002.509282139337
28816,28816,34.0,5.0,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,22,20002.509282139337
28817,28817,34.0,4.1,Stormy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,33,20002.509282139337
28818,28818,24.0,4.8,Fog,Jam,1,Drinks,motorcycle,0.0,No,Urban,31,20002.509282139337
28819,28819,35.0,4.7,Sunny,High,2,Meal,scooter,1.0,No,Metropolitian,23,20002.509282139337
28820,28820,32.0,4.6,Windy,Low,2,Meal,scooter,0.0,No,Metropolitian,27,20002.50928183873
28821,28821,35.0,4.7,Stormy,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,26,20002.50928183873
28822,28822,37.0,4.9,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,33,20002.50928183873
28823,28823,,,Stormy,Jam,2,Buffet,scooter,2.0,No,Urban,38,20002.50928183873
28824,28824,23.0,4.7,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,18,20002.50928183873
28825,28825,39.0,4.6,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,20002.50928183873
28826,28826,31.0,4.9,Fog,High,0,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.50928183873
28827,28827,28.0,4.5,Cloudy,Medium,2,Drinks,electric_scooter,1.0,No,Urban,15,20002.50928183873
28828,28828,25.0,4.8,Cloudy,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,16,20002.50928183873
28829,28829,27.0,4.6,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,16,20002.50928183873
28830,28830,34.0,4.5,Sunny,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,15,20002.50928183873
28831,28831,,,Fog,Medium,1,Snack,scooter,0.0,No,Metropolitian,37,20002.50928183873
28832,28832,32.0,4.7,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,19,20002.509274888576
28833,28833,21.0,4.3,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,32,20002.509274888576
28834,28834,,,,,3,Meal,scooter,1.0,No,Metropolitian,31,20002.509274888576
28835,28835,32.0,4.2,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,49,20002.509274888576
28836,28836,36.0,4.8,Stormy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.509274888576
28837,28837,26.0,4.7,Stormy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,20002.509274888576
28838,28838,27.0,4.3,Fog,Jam,1,Buffet,scooter,0.0,No,Metropolitian,35,20002.509274888576
28839,28839,24.0,4.6,Windy,Low,1,Meal,scooter,0.0,No,,12,20002.509274888576
28840,28840,25.0,4.7,Sunny,Jam,1,Drinks,scooter,0.0,No,Urban,18,20002.509274888576
28841,28841,29.0,4.8,Windy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,16,20002.509274888576
28842,28842,35.0,4.3,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,37,20002.509274888576
28843,28843,35.0,4.7,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,28,20002.509274888576
28844,28844,29.0,4.5,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,25,20002.509274888576
28845,28845,37.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,19,20002.509274888576
28846,28846,32.0,4.9,Fog,Low,0,Buffet,motorcycle,1.0,No,Urban,20,20002.50925104245
28847,28847,,,,,3,Drinks,electric_scooter,,No,Metropolitian,23,20002.50925104245
28848,28848,22.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,20,20002.50925104245
28849,28849,36.0,4.9,Sunny,Low,1,Snack,motorcycle,0.0,,Urban,13,20002.50925104245
28850,28850,21.0,4.0,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,18,20002.509250942363
28851,28851,,,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.509250942363
28852,28852,36.0,4.7,Stormy,Low,1,Snack,scooter,0.0,No,Metropolitian,28,20002.509250942363
28853,28853,27.0,4.9,Sunny,Low,1,Buffet,motorcycle,1.0,No,Urban,29,20002.509250312294
28854,28854,32.0,4.7,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.509250312294
28855,28855,33.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,22,20002.509250257757
28856,28856,29.0,4.6,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,20002.509250257757
28857,28857,33.0,4.1,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,25,20002.509250217852
28858,28858,37.0,4.3,Fog,High,1,Buffet,motorcycle,1.0,No,Metropolitian,35,20002.509250217852
28859,28859,32.0,4.7,Sandstorms,High,0,Snack,motorcycle,1.0,Yes,Metropolitian,49,20002.509250217852
28860,28860,35.0,4.3,Stormy,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,37,20002.509250203828
28861,28861,20.0,4.6,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Urban,23,20002.509250203828
28862,28862,23.0,4.9,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,27,20002.509250203828
28863,28863,22.0,5.0,Windy,Low,2,Drinks,scooter,0.0,No,Metropolitian,12,20002.509250203828
28864,28864,23.0,4.7,Stormy,High,1,Buffet,scooter,1.0,No,Metropolitian,28,20002.509250128347
28865,28865,36.0,4.4,Cloudy,Medium,1,Meal,scooter,1.0,No,Metropolitian,44,20002.509250128347
28866,28866,34.0,4.9,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,28,20002.509250128347
28867,28867,25.0,4.7,Sunny,Jam,1,Snack,scooter,1.0,No,Metropolitian,15,20002.50924991724
28868,28868,,,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,25,20002.50924991724
28869,28869,31.0,4.6,Sunny,Low,1,Meal,motorcycle,0.0,No,Urban,18,20002.50924991724
28870,28870,33.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.5092497997
28871,28871,27.0,4.8,Windy,Jam,0,Snack,motorcycle,0.0,No,Urban,16,20002.5092497997
28872,28872,,,Sunny,High,2,Meal,motorcycle,1.0,No,Metropolitian,21,20002.5092497997
28873,28873,36.0,4.7,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,21,20002.509249560484
28874,28874,33.0,4.6,Windy,Medium,0,Meal,motorcycle,1.0,No,,34,20002.509249560484
28875,28875,38.0,4.4,Cloudy,Medium,1,Drinks,scooter,2.0,Yes,Metropolitian,42,20002.509249560484
28876,28876,21.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Metropolitian,19,20002.509249560484
28877,28877,20.0,4.9,Sunny,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,19,20002.509249486662
28878,28878,38.0,3.8,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.509249486662
28879,28879,32.0,4.7,Fog,Medium,2,Snack,scooter,0.0,No,,16,20002.50924944902
28880,28880,36.0,4.6,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,28,20002.50924944902
28881,28881,21.0,4.8,Sandstorms,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,23,20002.50924944902
28882,28882,37.0,4.9,Cloudy,Low,0,Buffet,motorcycle,2.0,No,Urban,37,20002.50924944902
28883,28883,24.0,4.9,Sandstorms,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,20002.509249302162
28884,28884,30.0,4.8,Sandstorms,Medium,1,Drinks,scooter,1.0,No,Metropolitian,26,20002.509249268933
28885,28885,31.0,4.8,Stormy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,25,20002.509249268933
28886,28886,24.0,4.7,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,20002.509249268933
28887,28887,39.0,4.2,Fog,Medium,2,Buffet,electric_scooter,2.0,No,Metropolitian,44,20002.509249129005
28888,28888,27.0,4.8,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,23,20002.509249129005
28889,28889,33.0,4.3,Stormy,Medium,0,Meal,motorcycle,1.0,No,Urban,35,20002.509249129005
28890,28890,31.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.509249042734
28891,28891,26.0,4.9,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,22,20002.509249042734
28892,28892,29.0,4.7,Cloudy,Medium,1,Meal,scooter,1.0,No,Urban,29,20002.509248566937
28893,28893,21.0,4.4,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Urban,37,20002.509248566937
28894,28894,30.0,4.7,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,16,20002.509248566937
28895,28895,25.0,4.8,Fog,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,12,20002.50916289025
28896,28896,28.0,4.9,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.50916289025
28897,28897,30.0,4.2,Cloudy,High,2,Drinks,scooter,1.0,No,Metropolitian,34,20002.50916289025
28898,28898,31.0,4.5,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Urban,50,20002.50916289025
28899,28899,28.0,4.7,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,20002.509162714483
28900,28900,20.0,4.7,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,20,20002.509162714483
28901,28901,33.0,4.9,Fog,High,2,Meal,scooter,1.0,No,Metropolitian,30,20002.509162714483
28902,28902,25.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,21,20002.509162714483
28903,28903,34.0,4.7,Windy,Low,2,Buffet,electric_scooter,1.0,No,Urban,26,20002.509162666418
28904,28904,21.0,4.7,Sandstorms,Jam,2,Snack,motorcycle,1.0,No,Urban,25,20002.509162666418
28905,28905,25.0,4.6,Cloudy,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,20002.509162666418
28906,28906,36.0,4.7,Fog,High,2,Meal,scooter,0.0,No,Urban,26,20002.509162462804
28907,28907,20.0,4.7,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,14,20002.509162462804
28908,28908,21.0,4.5,Fog,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.509162462804
28909,28909,39.0,4.9,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,37,20002.509162462804
28910,28910,35.0,4.6,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.509162458682
28911,28911,30.0,4.6,Cloudy,High,2,Snack,scooter,1.0,No,Metropolitian,35,20002.509162458682
28912,28912,21.0,4.6,Cloudy,Low,1,Drinks,scooter,1.0,No,Metropolitian,23,20002.509162458682
28913,28913,32.0,4.4,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,38,20002.50916235667
28914,28914,34.0,4.9,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.509162265265
28915,28915,38.0,4.7,Stormy,Medium,2,Drinks,motorcycle,0.0,No,Metropolitian,32,20002.509162265265
28916,28916,33.0,4.2,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,20,20002.509162265265
28917,28917,24.0,4.7,Sunny,Medium,1,Buffet,scooter,0.0,No,Urban,10,20002.509162265265
28918,28918,38.0,4.6,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,19,20002.509162206014
28919,28919,25.0,5.0,Sandstorms,Low,1,Buffet,scooter,1.0,No,Urban,12,20002.509162206014
28920,28920,28.0,4.6,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,20002.509162206014
28921,28921,22.0,4.8,Sandstorms,Medium,2,Meal,electric_scooter,,No,Metropolitian,26,20002.509162195158
28922,28922,26.0,4.6,Stormy,Low,1,Drinks,scooter,0.0,No,Urban,14,20002.509162195158
28923,28923,21.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,13,20002.509162099213
28924,28924,29.0,4.6,Sandstorms,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,38,20002.509162099213
28925,28925,,,Sunny,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,20002.509162099213
28926,28926,27.0,4.8,Fog,High,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.509162099213
28927,28927,33.0,4.9,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,16,20002.509162095175
28928,28928,28.0,4.9,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.509162095175
28929,28929,30.0,4.8,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,41,20002.509162095175
28930,28930,29.0,4.8,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Metropolitian,12,20002.509162095175
28931,28931,23.0,4.6,Fog,Medium,2,Drinks,scooter,1.0,No,Metropolitian,26,20002.509162094168
28932,28932,35.0,4.2,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,21,20002.509162094168
28933,28933,31.0,4.3,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,41,20002.509162094168
28934,28934,20.0,4.8,Sandstorms,Low,2,Meal,motorcycle,1.0,No,Metropolitian,10,20002.509162094168
28935,28935,26.0,5.0,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Urban,16,20002.50916205672
28936,28936,23.0,4.6,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,24,20002.50916205672
28937,28937,39.0,4.8,Sunny,High,0,Drinks,motorcycle,0.0,No,Metropolitian,26,20002.50916205672
28938,28938,33.0,4.3,Windy,High,2,Meal,scooter,0.0,No,Metropolitian,32,20002.50916205672
28939,28939,34.0,4.7,Sunny,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.50916203879
28940,28940,29.0,5.0,Windy,Low,1,Drinks,motorcycle,0.0,No,Urban,11,20002.50916203879
28941,28941,35.0,4.9,Fog,Jam,2,Snack,scooter,1.0,No,Metropolitian,36,20002.50916203879
28942,28942,35.0,4.5,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Urban,21,20002.50916203879
28943,28943,34.0,5.0,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,47,20002.509161562077
28944,28944,39.0,4.5,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,26,20002.509161562077
28945,28945,38.0,4.3,Stormy,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,39,20002.509161562077
28946,28946,33.0,4.5,Stormy,Low,1,Drinks,motorcycle,1.0,No,Urban,17,20002.509161562077
28947,28947,22.0,4.9,Cloudy,High,0,Meal,motorcycle,,No,Metropolitian,22,20002.508996018412
28948,28948,38.0,4.8,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,27,20002.508996018412
28949,28949,29.0,4.9,Sandstorms,Low,1,Meal,scooter,1.0,No,Urban,17,20002.508996018412
28950,28950,30.0,5.0,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.508996018412
28951,28951,23.0,4.8,Sunny,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,15,20002.508996018412
28952,28952,39.0,4.3,Windy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,29,20002.508996018412
28953,28953,27.0,4.7,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,36,20002.508996018412
28954,28954,31.0,4.7,Sandstorms,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.508996018412
28955,28955,34.0,4.8,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.508996018412
28956,28956,25.0,4.5,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,29,20002.508996018412
28957,28957,33.0,4.6,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.508994631058
28958,28958,29.0,4.6,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,22,20002.508994631058
28959,28959,,,Stormy,Low,2,Meal,scooter,1.0,No,Urban,25,20002.508994631058
28960,28960,25.0,4.7,Fog,Jam,2,Drinks,scooter,,No,Urban,21,20002.508994631058
28961,28961,33.0,4.5,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,30,20002.508994631058
28962,28962,28.0,4.9,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,20002.508994631058
28963,28963,32.0,5.0,Stormy,Low,1,Buffet,scooter,1.0,No,Urban,26,20002.508994631058
28964,28964,20.0,4.8,Fog,Low,2,Buffet,scooter,0.0,No,Metropolitian,23,20002.508994631058
28965,28965,50.0,6.0,,,3,Meal,electric_scooter,0.0,No,Metropolitian,20,20002.508994631058
28966,28966,28.0,4.9,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.508994631058
28967,28967,20.0,4.8,Windy,Medium,2,Snack,scooter,1.0,No,Urban,20,20002.508994631058
28968,28968,29.0,4.9,Fog,Low,0,Drinks,motorcycle,0.0,No,Urban,20,20002.508994631058
28969,28969,29.0,4.9,Windy,Jam,1,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.508994631058
28970,28970,29.0,4.9,Sunny,High,1,Buffet,scooter,0.0,No,Metropolitian,12,20002.508994631058
28971,28971,30.0,4.7,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,20002.508994631058
28972,28972,35.0,4.6,Stormy,High,2,Snack,motorcycle,2.0,No,Metropolitian,34,20002.508994631058
28973,28973,30.0,4.8,Sunny,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,19,20002.508992713625
28974,28974,33.0,4.8,Cloudy,Jam,1,Buffet,scooter,2.0,No,Metropolitian,47,20002.508992713625
28975,28975,22.0,5.0,Stormy,Low,2,Meal,scooter,0.0,No,Metropolitian,13,20002.508992713625
28976,28976,21.0,4.6,Windy,Low,1,Buffet,scooter,1.0,No,Urban,15,20002.508992713625
28977,28977,25.0,4.6,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,22,20002.508992713625
28978,28978,24.0,4.3,Stormy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,27,20002.508992713625
28979,28979,34.0,4.5,Stormy,High,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.508992713625
28980,28980,32.0,4.9,Sandstorms,Jam,1,Snack,scooter,1.0,No,Urban,27,20002.508992713625
28981,28981,31.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,21,20002.508992713625
28982,28982,34.0,4.6,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,17,20002.508992713625
28983,28983,32.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Metropolitian,19,20002.508992704858
28984,28984,34.0,4.6,Fog,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.508992704858
28985,28985,29.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Urban,28,20002.508992704858
28986,28986,31.0,3.6,Fog,Low,2,Snack,motorcycle,2.0,No,Metropolitian,37,20002.508992704858
28987,28987,27.0,4.6,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.508992704858
28988,28988,,,Sunny,Medium,2,Buffet,motorcycle,1.0,No,Metropolitian,13,20002.508992704858
28989,28989,20.0,4.6,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,26,20002.508992704858
28990,28990,36.0,4.6,Sandstorms,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,24,20002.508992704858
28991,28991,30.0,4.9,Stormy,Low,0,Snack,motorcycle,1.0,No,Urban,24,20002.508992704858
28992,28992,34.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,21,20002.508992704858
28993,28993,29.0,4.6,Fog,Jam,1,Drinks,scooter,1.0,No,Metropolitian,27,20002.508992704858
28994,28994,,,Sunny,Jam,2,Buffet,scooter,1.0,No,Urban,27,20002.508992704858
28995,28995,35.0,4.8,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.508992704858
28996,28996,30.0,4.9,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,40,20002.508992704858
28997,28997,32.0,3.6,Stormy,Jam,2,Buffet,motorcycle,0.0,No,Metropolitian,34,20002.508992421575
28998,28998,35.0,4.2,Stormy,High,2,Snack,scooter,0.0,No,Metropolitian,33,20002.508992421575
28999,28999,36.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,30,20002.508992421575
29000,29000,25.0,4.6,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,33,20002.508992421575
29001,29001,31.0,4.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.508992421575
